current_gold,total_gold,level,xp,cs,jg,champion_mastery,damage_taken_per_min,champion_mastery_median,champion_mastery_min,ward_placed,elite_monster_killed,building_killed,champion_killed,winner
-1332.0,7519.0,3.0,3780.0,4.0,31.0,0.0,-211.9000000000001,0,0,1,4,3,12,0
-432.0,1498.0,2.0,741.0,22.0,-32.0,0.0,-110.10000000000014,0,0,-6,-1,0,6,1
-3026.0,-7726.0,-4.0,-3887.0,-123.0,-36.0,0.0,291.5,0,0,-2,1,-3,-2,1
-1148.0,-8631.0,-6.0,-7676.0,-74.0,-16.0,0.0,-177.20000000000027,0,0,80,-4,-3,-14,0
-2941.0,-3430.0,-4.0,-3251.0,51.0,-57.0,0.0,280.1999999999998,0,0,7,-2,0,-3,0
-2029.0,-2604.0,-5.0,-5414.0,6.0,-33.0,0.0,-47.19999999999982,0,0,-17,0,2,-6,1
-1278.0,5555.0,1.0,978.0,37.0,5.0,0.0,-195.70000000000027,0,0,-46,1,3,5,1
-686.0,-2423.0,0.0,-1263.0,-52.0,-11.0,0.0,203.0999999999999,0,0,12,0,-1,-3,0
1239.0,-3831.0,1.0,-141.0,-5.0,-37.0,0.0,192.79999999999995,0,0,-9,-3,-2,-6,1
2670.0,5665.0,6.0,6430.0,-12.0,23.0,0.0,215.20000000000027,0,0,-8,-2,0,14,1
375.0,2557.0,2.0,4667.0,-71.0,59.0,0.0,512.7999999999997,0,0,1,3,1,11,1
-875.0,1145.0,-1.0,-160.0,47.0,30.0,0.0,251.80000000000018,0,0,8,-1,-1,-4,1
1134.0,4644.0,1.0,1779.0,-18.0,29.0,0.0,-200.69999999999982,0,0,-40,1,1,0,0
-1658.0,-4733.0,-3.0,-5764.0,-66.0,10.0,0.0,-334.39999999999964,0,0,1,-1,-1,-11,1
-135.0,-1864.0,-1.0,-488.0,43.0,-10.0,0.0,133.19999999999982,0,0,-11,-1,-2,-3,0
-3004.0,-7979.0,-7.0,-7950.0,-111.0,-8.0,0.0,74.20000000000027,0,0,-1,-4,-3,-12,1
-1005.0,-876.0,-3.0,-3669.0,-34.0,-45.0,0.0,-261.2000000000003,0,0,14,1,-2,0,0
3347.0,-3580.0,-2.0,-2573.0,6.0,-43.0,0.0,169.5999999999999,0,0,7,0,-2,-4,1
3930.0,10413.0,5.0,4935.0,81.0,30.0,0.0,-548.2,0,0,1,1,2,7,0
-2188.0,-6373.0,-5.0,-4848.0,-4.0,-54.0,0.0,-94.69999999999982,0,0,50,-4,-3,-7,1
-2288.0,-3732.0,-3.0,-4058.0,-4.0,-34.0,0.0,310.5999999999999,0,0,-96,-3,-2,-5,1
946.0,532.0,0.0,-1166.0,-59.0,-33.0,0.0,-147.0999999999999,0,0,-3,0,0,3,0
529.0,-3076.0,-3.0,-3496.0,-52.0,12.0,0.0,120.40000000000009,0,0,-6,-2,-2,-8,1
-5303.0,-5972.0,-8.0,-7671.0,-13.0,-105.0,0.0,-53.40000000000032,0,0,-7,-3,-3,-2,1
674.0,2914.0,0.0,912.0,2.0,-4.0,0.0,-694.8999999999999,0,0,55,2,1,5,0
-1265.0,4205.0,1.0,1862.0,70.0,-21.0,0.0,19.300000000000182,0,0,5,2,0,7,1
-1841.0,-7416.0,-3.0,-4468.0,-7.0,-33.0,0.0,220.5999999999999,0,0,-54,-2,-3,-10,1
898.0,5700.0,4.0,5970.0,-23.0,15.0,0.0,80.90000000000009,0,0,-24,1,2,7,0
4280.0,1645.0,6.0,5917.0,50.0,-8.0,0.0,-361.5999999999999,0,0,-9,1,-1,6,0
388.0,-5207.0,-4.0,-3275.0,-121.0,-26.0,0.0,352.6999999999998,0,0,129,1,-3,-2,1
860.0,-5729.0,-1.0,-2688.0,-55.0,-24.0,0.0,-94.90000000000009,0,0,-2,-3,-2,-10,1
275.0,1706.0,1.0,1340.0,-71.0,4.0,0.0,-242.5999999999999,0,0,1,-1,0,5,0
-938.0,9453.0,6.0,7501.0,46.0,44.0,0.0,-167.80000000000018,0,0,-284,3,1,15,0
-734.0,-2449.0,1.0,-448.0,42.0,5.0,0.0,-441.50000000000045,0,0,82,-3,-1,-4,0
-762.0,-262.0,-3.0,-1533.0,9.0,3.0,0.0,64.10000000000036,0,0,4,1,-2,-2,1
-1620.0,-6659.0,-7.0,-6787.0,27.0,29.0,0.0,145.79999999999995,0,0,7,-3,-3,-17,1
-1820.0,1880.0,3.0,2370.0,-26.0,22.0,0.0,-216.90000000000032,0,0,-17,2,-4,0,0
-453.0,6252.0,4.0,3873.0,75.0,8.0,0.0,-172.79999999999995,0,0,11,0,1,6,0
1179.0,1158.0,1.0,1119.0,10.0,38.0,0.0,-61.399999999999636,0,0,8,-1,-2,2,0
-303.0,5397.0,3.0,3826.0,40.0,17.0,0.0,-65.79999999999995,0,0,-163,3,1,11,0
1823.0,-1132.0,-3.0,-3041.0,43.0,-56.0,0.0,-347.89999999999964,0,0,-1,0,-2,-2,0
-1567.0,2125.0,0.0,610.0,12.0,15.0,0.0,296.2000000000003,0,0,-4,2,4,1,0
-2591.0,-4891.0,0.0,-1307.0,-4.0,12.0,0.0,172.9000000000001,0,0,-110,-3,-4,-7,1
-3491.0,-4596.0,-1.0,-2689.0,-10.0,19.0,0.0,190.80000000000064,0,0,1,1,-2,-9,0
-2215.0,-5849.0,-1.0,-1801.0,-32.0,-44.0,0.0,-20.300000000000182,0,0,-5,-3,-3,-4,1
2204.0,-3976.0,0.0,-2220.0,-43.0,-29.0,0.0,227.29999999999973,0,0,254,-5,-1,-5,1
-4806.0,-12396.0,-9.0,-13096.0,-42.0,-2.0,0.0,-227.29999999999973,0,0,7,-4,-3,-22,1
-1524.0,478.0,-1.0,-1824.0,-22.0,17.0,0.0,-121.2000000000005,0,0,-2,3,-1,2,1
-1497.0,-2742.0,0.0,717.0,81.0,20.0,0.0,-627.0999999999999,0,0,-2,3,-1,-2,0
5847.0,7217.0,7.0,8796.0,66.0,8.0,0.0,337.9000000000003,0,0,-8,-1,1,7,0
945.0,884.0,0.0,-159.0,30.0,-19.0,0.0,-197.19999999999982,0,0,-5,1,-1,2,1
-2001.0,246.0,-3.0,-3624.0,28.0,6.0,0.0,-138.69999999999982,0,0,-277,-2,1,-6,1
194.0,1644.0,-1.0,-570.0,-4.0,-55.0,0.0,-245.89999999999986,0,0,-23,1,1,1,0
1264.0,2844.0,4.0,4667.0,17.0,-17.0,0.0,304.8000000000002,0,0,-32,2,-3,7,0
-698.0,-168.0,-2.0,-2914.0,0.0,-18.0,0.0,204.4000000000001,0,0,-21,0,-1,-1,1
-279.0,1421.0,1.0,-970.0,14.0,18.0,0.0,-196.5999999999999,0,0,194,-1,-1,1,0
-273.0,-3860.0,-7.0,-8353.0,-25.0,-47.0,0.0,-263.89999999999964,0,0,0,-1,-2,-9,1
1400.0,4570.0,1.0,1380.0,5.0,9.0,0.0,-232.70000000000005,0,0,381,1,1,4,0
-4088.0,-6648.0,-3.0,-5879.0,-56.0,-48.0,0.0,164.49999999999977,0,0,24,-1,-3,0,1
-678.0,-3326.0,-1.0,-2333.0,-86.0,0.0,0.0,576.6000000000004,0,0,187,2,-4,-1,1
-3425.0,-5540.0,-3.0,-4305.0,80.0,-46.0,0.0,351.4000000000003,0,0,-20,-5,-3,-8,1
4343.0,-777.0,1.0,614.0,-48.0,-22.0,0.0,-187.0,0,0,-2,0,-4,0,0
2487.0,3845.0,2.0,2555.0,27.0,32.0,0.0,458.4000000000001,0,0,257,1,1,2,1
2473.0,12932.0,7.0,9201.0,-6.0,89.0,0.0,-109.49999999999955,0,0,-13,1,5,17,0
589.0,5399.0,3.0,4372.0,50.0,-11.0,0.0,-338.8000000000002,0,0,-140,2,1,9,0
-253.0,2337.0,2.0,1970.0,8.0,-36.0,0.0,10.5,0,0,2,0,1,3,0
1268.0,-6227.0,-5.0,-6347.0,30.0,-24.0,0.0,299.79999999999995,0,0,3,-2,-2,-10,1
1260.0,5768.0,1.0,738.0,-16.0,-5.0,0.0,-714.5,0,0,9,3,3,10,1
1628.0,4529.0,1.0,2560.0,63.0,5.0,0.0,-109.19999999999982,0,0,1,2,2,4,0
1856.0,1096.0,3.0,4029.0,-56.0,-39.0,0.0,5.399999999999864,0,0,1,-1,-2,11,0
999.0,-2766.0,1.0,1025.0,5.0,13.0,0.0,505.2000000000003,0,0,-3,-1,-2,-8,1
-441.0,-11409.0,-4.0,-6205.0,-53.0,-60.0,0.0,-17.300000000000182,0,0,4,-1,-3,-12,1
-2482.0,-2126.0,-2.0,-2061.0,7.0,-7.0,0.0,130.00000000000023,0,0,-7,1,-2,0,1
-11.0,-596.0,-2.0,-2561.0,43.0,22.0,0.0,385.70000000000005,0,0,-76,3,-1,-4,1
-2323.0,-6385.0,-1.0,-2565.0,-24.0,-15.0,0.0,293.39999999999986,0,0,-59,-2,-1,-7,1
-1460.0,4728.0,1.0,831.0,63.0,29.0,0.0,-700.3,0,0,-86,-1,-1,3,0
1461.0,5832.0,4.0,4683.0,75.0,-16.0,0.0,-169.20000000000027,0,0,81,3,1,9,0
547.0,-2675.0,0.0,-706.0,-84.0,48.0,0.0,-416.8000000000004,0,0,-39,0,0,2,1
-4475.0,-796.0,-2.0,-1291.0,-42.0,-13.0,0.0,-221.5,0,0,12,0,-1,6,0
5165.0,10950.0,7.0,8725.0,30.0,20.0,0.0,-402.7999999999997,0,0,-147,5,4,11,0
-1583.0,-11873.0,-6.0,-4744.0,-65.0,-36.0,0.0,210.4000000000001,0,0,-5,-3,-5,-13,1
657.0,5746.0,3.0,2194.0,24.0,-11.0,0.0,-442.6999999999998,0,0,4,1,0,10,0
1685.0,4947.0,1.0,1168.0,26.0,52.0,0.0,-183.0999999999999,0,0,222,-1,5,-2,1
820.0,-6690.0,0.0,-91.0,-15.0,-2.0,0.0,301.2999999999997,0,0,-73,-1,-5,-5,1
844.0,4354.0,4.0,4668.0,15.0,30.0,0.0,231.70000000000027,0,0,-234,3,-2,8,0
-108.0,-1333.0,-3.0,-2491.0,17.0,5.0,0.0,36.0,0,0,8,-2,-3,-3,1
955.0,30.0,-2.0,-1639.0,15.0,20.0,0.0,-485.5,0,0,-81,3,1,0,1
-1321.0,-8525.0,-7.0,-7680.0,-21.0,-44.0,0.0,-129.4000000000001,0,0,150,0,-2,-8,1
-1891.0,-4221.0,-1.0,-2869.0,-3.0,-1.0,0.0,-190.40000000000032,0,0,-164,0,-3,-6,1
-1306.0,-161.0,0.0,-516.0,36.0,-55.0,0.0,-280.0,0,0,-73,-3,-3,-1,1
-1468.0,1481.0,2.0,1336.0,-11.0,20.0,0.0,317.9000000000001,0,0,-22,1,0,4,0
175.0,-6483.0,-4.0,-6710.0,33.0,-56.0,0.0,133.70000000000027,0,0,21,-5,-4,-13,1
3184.0,-101.0,3.0,2383.0,-41.0,-23.0,0.0,328.3000000000002,0,0,-1,0,0,0,0
-1703.0,-3468.0,0.0,48.0,37.0,-11.0,0.0,-249.0999999999999,0,0,-79,-1,-2,-4,0
1004.0,-7627.0,-4.0,-4770.0,-23.0,-87.0,0.0,-302.50000000000045,0,0,-1,-2,-4,-11,1
-2699.0,-6009.0,-4.0,-3506.0,-126.0,8.0,0.0,-342.70000000000005,0,0,-90,1,-4,-5,1
-2714.0,-2284.0,0.0,-2466.0,27.0,-38.0,0.0,85.99999999999955,0,0,-65,0,0,-6,1
363.0,-5096.0,-4.0,-4587.0,41.0,-46.0,0.0,-44.30000000000018,0,0,-155,-5,-2,-8,1
-665.0,9590.0,5.0,7144.0,45.0,6.0,0.0,-84.89999999999964,0,0,0,4,2,17,0
-33.0,352.0,1.0,553.0,-80.0,21.0,0.0,-225.0,0,0,-3,2,1,3,0
-428.0,-7353.0,-4.0,-5820.0,-88.0,-58.0,0.0,-236.0999999999999,0,0,-5,-2,-3,-5,1
-2870.0,-3725.0,-4.0,-5559.0,-21.0,-24.0,0.0,-401.10000000000014,0,0,76,0,0,-5,1
1807.0,7320.0,5.0,4424.0,84.0,13.0,0.0,-2.3999999999998636,0,0,4,3,4,10,0
-1809.0,621.0,2.0,1814.0,12.0,50.0,0.0,518.3,0,0,-7,1,-2,4,1
2074.0,5561.0,2.0,3432.0,21.0,32.0,0.0,-300.89999999999986,0,0,0,0,-1,10,0
-568.0,8564.0,3.0,3813.0,12.0,33.0,0.0,-517.2,0,0,11,5,3,8,0
1733.0,6097.0,4.0,5872.0,0.0,8.0,0.0,241.70000000000027,0,0,15,4,2,11,0
-1084.0,-5837.0,-2.0,-3015.0,5.0,-29.0,0.0,-158.00000000000023,0,0,-93,-4,-4,-9,1
2057.0,-3233.0,2.0,961.0,-43.0,-37.0,0.0,-178.59999999999945,0,0,20,0,-3,-2,1
-1637.0,3152.0,0.0,359.0,46.0,-23.0,0.0,118.19999999999982,0,0,17,2,1,3,0
1139.0,-5791.0,-1.0,-3037.0,-22.0,-47.0,0.0,103.90000000000009,0,0,-4,-3,-5,-2,1
3137.0,-1383.0,1.0,2068.0,27.0,-16.0,0.0,-608.2999999999997,0,0,12,-1,0,-5,0
307.0,-2307.0,-1.0,-902.0,40.0,-14.0,0.0,62.899999999999636,0,0,31,-3,-1,-3,1
2652.0,-358.0,0.0,-709.0,-23.0,-5.0,0.0,-341.00000000000045,0,0,-24,2,0,-2,1
631.0,4896.0,2.0,4146.0,24.0,58.0,0.0,21.09999999999991,0,0,-1,4,-2,8,0
2973.0,9713.0,3.0,6393.0,2.0,14.0,0.0,538.6999999999994,0,0,2,2,3,9,0
-3879.0,-3746.0,-3.0,-2623.0,-59.0,8.0,0.0,80.19999999999982,0,0,-25,-1,-6,1,1
-1280.0,-6041.0,-1.0,-1958.0,-69.0,-7.0,0.0,129.69999999999982,0,0,-50,-2,-2,-5,1
-1070.0,6995.0,2.0,3561.0,-7.0,17.0,0.0,-33.70000000000027,0,0,-2,1,3,15,0
836.0,-6584.0,-5.0,-5375.0,10.0,-16.0,0.0,210.0999999999999,0,0,-33,-2,-3,-14,1
2006.0,2146.0,1.0,2509.0,27.0,-5.0,0.0,492.5,0,0,18,-3,1,-1,1
5236.0,5376.0,7.0,5289.0,-7.0,11.0,0.0,390.9000000000001,0,0,-7,1,-2,5,0
-1541.0,-1801.0,-1.0,-2809.0,28.0,-51.0,0.0,-334.2000000000003,0,0,222,-2,-3,-3,1
-2279.0,2340.0,1.0,2241.0,8.0,-4.0,0.0,-330.6999999999998,0,0,-10,0,-4,8,0
2122.0,-5831.0,-1.0,-208.0,-14.0,-36.0,0.0,35.80000000000018,0,0,-178,-1,-7,-9,1
1654.0,-5110.0,-3.0,-3702.0,-104.0,-42.0,0.0,-322.5,0,0,2,0,-2,0,1
-356.0,-664.0,4.0,4145.0,35.0,13.0,0.0,366.5999999999999,0,0,4,1,-1,-13,0
2452.0,1731.0,1.0,2300.0,-43.0,-31.0,0.0,-507.8000000000002,0,0,8,1,0,6,0
-3216.0,3620.0,0.0,-440.0,-9.0,2.0,0.0,607.8000000000002,0,0,5,2,3,5,1
2126.0,8861.0,5.0,9361.0,61.0,20.0,0.0,220.79999999999973,0,0,2,1,2,6,0
2707.0,5182.0,6.0,5212.0,8.0,24.0,0.0,-302.8000000000002,0,0,-81,2,-2,6,0
-956.0,3584.0,1.0,1180.0,26.0,28.0,0.0,281.79999999999995,0,0,-2,2,1,2,0
-2477.0,954.0,1.0,1412.0,77.0,21.0,0.0,239.89999999999986,0,0,-3,0,-1,-4,0
1007.0,389.0,-1.0,-1739.0,-5.0,-39.0,0.0,285.7999999999997,0,0,3,-3,-1,4,1
-3068.0,-7424.0,-6.0,-7292.0,-54.0,-52.0,0.0,387.2999999999997,0,0,-132,-4,-4,-3,1
-151.0,-988.0,1.0,811.0,-54.0,11.0,0.0,-169.30000000000018,0,0,60,1,-2,2,0
-1591.0,-6451.0,-4.0,-4523.0,-21.0,-45.0,0.0,-289.4999999999998,0,0,10,1,-1,-8,1
819.0,-2631.0,-1.0,-2340.0,42.0,-52.0,0.0,91.29999999999995,0,0,-20,-3,-1,-6,0
-1500.0,2605.0,1.0,-630.0,35.0,1.0,0.0,-57.20000000000027,0,0,-15,4,1,6,1
-454.0,-1724.0,-1.0,-1024.0,-14.0,-10.0,0.0,-230.4000000000001,0,0,8,1,-1,-3,1
-162.0,-2413.0,-2.0,-1912.0,-89.0,2.0,0.0,403.5,0,0,4,-1,0,-3,0
-487.0,-974.0,-1.0,-1661.0,-72.0,21.0,0.0,-67.09999999999991,0,0,-36,1,0,1,1
359.0,1944.0,1.0,1878.0,-28.0,11.0,0.0,-225.49999999999977,0,0,14,2,1,4,0
-1582.0,1368.0,0.0,386.0,51.0,33.0,0.0,-276.10000000000036,0,0,-10,-2,-1,-3,1
394.0,-2122.0,-2.0,-3634.0,2.0,-38.0,0.0,-333.7000000000003,0,0,2,0,-4,1,1
4026.0,7968.0,4.0,8033.0,40.0,38.0,0.0,6.400000000000091,0,0,-8,2,1,12,0
-968.0,-7967.0,-2.0,-2394.0,-29.0,-42.0,0.0,-155.49999999999977,0,0,3,-3,-8,-11,0
-142.0,-767.0,-1.0,-2608.0,32.0,25.0,0.0,227.89999999999964,0,0,0,2,-3,-3,0
-3240.0,-2883.0,-3.0,-2177.0,-54.0,4.0,0.0,453.9000000000001,0,0,-42,-2,-3,-4,1
-1965.0,-6110.0,-8.0,-8362.0,-6.0,-61.0,0.0,-303.50000000000045,0,0,-5,-3,-3,-10,1
428.0,-6684.0,-3.0,-3638.0,-52.0,-18.0,0.0,134.70000000000027,0,0,1,-3,-7,-8,1
3088.0,-1492.0,-2.0,-842.0,-6.0,0.0,0.0,-24.600000000000136,0,0,-16,0,1,-10,1
-843.0,-163.0,1.0,936.0,-18.0,34.0,0.0,371.0999999999999,0,0,158,2,-3,0,0
3496.0,-1627.0,0.0,1021.0,7.0,-36.0,0.0,329.70000000000005,0,0,1,-3,-3,2,1
-3128.0,722.0,-1.0,-1235.0,9.0,21.0,0.0,-373.39999999999964,0,0,156,2,-1,-5,0
-1370.0,480.0,-2.0,-259.0,76.0,-13.0,0.0,237.0,0,0,-13,-2,0,-5,0
1362.0,-416.0,-3.0,-3961.0,-27.0,-14.0,0.0,-580.9000000000001,0,0,164,3,2,-3,0
-187.0,-2052.0,-1.0,-341.0,1.0,-3.0,0.0,-232.0999999999999,0,0,2,-1,0,-1,0
4516.0,-1479.0,1.0,2029.0,22.0,14.0,0.0,797.6000000000001,0,0,-4,2,-3,-4,1
1959.0,1216.0,-1.0,-1159.0,10.0,-38.0,0.0,-369.39999999999986,0,0,6,1,-3,1,0
-5721.0,-4080.0,-3.0,-2624.0,-52.0,-6.0,0.0,-47.299999999999955,0,0,4,1,-2,0,0
-1084.0,-1724.0,-2.0,-3099.0,15.0,-14.0,0.0,-891.1000000000004,0,0,19,1,-5,-5,0
7531.0,6736.0,7.0,6923.0,26.0,-12.0,0.0,-119.69999999999982,0,0,8,-1,-3,9,0
-2000.0,-2230.0,-3.0,-3221.0,-39.0,16.0,0.0,-162.99999999999955,0,0,9,3,1,2,0
-2779.0,3137.0,1.0,1319.0,71.0,3.0,0.0,-509.10000000000036,0,0,-10,-2,0,1,0
-234.0,-1113.0,-1.0,-252.0,-55.0,36.0,0.0,-74.79999999999973,0,0,277,1,2,-5,0
5055.0,5240.0,7.0,7789.0,12.0,28.0,0.0,205.60000000000014,0,0,154,5,1,7,0
-2885.0,-8286.0,-3.0,-5285.0,-117.0,-49.0,0.0,-10.5,0,0,62,-3,-4,-4,1
-441.0,2793.0,0.0,-1034.0,48.0,33.0,0.0,59.79999999999973,0,0,-14,-1,4,1,0
765.0,3880.0,-1.0,248.0,-23.0,38.0,0.0,488.5999999999999,0,0,3,2,-1,4,0
-510.0,1840.0,1.0,2965.0,10.0,-4.0,0.0,-82.69999999999982,0,0,-203,0,1,8,0
-738.0,557.0,0.0,147.0,69.0,-4.0,0.0,168.10000000000036,0,0,2,0,-2,-3,1
1468.0,-4167.0,-1.0,-2674.0,-7.0,-15.0,0.0,-530.1999999999998,0,0,-125,-1,-3,-2,0
-1880.0,-5176.0,-4.0,-5579.0,26.0,-6.0,0.0,420.10000000000036,0,0,-13,-4,-6,-14,1
-490.0,1273.0,1.0,2210.0,23.0,-19.0,0.0,-369.0999999999999,0,0,-6,1,-2,5,1
-4793.0,-5528.0,-6.0,-7648.0,-8.0,-17.0,0.0,-49.69999999999982,0,0,1,0,0,-9,1
229.0,-3416.0,-4.0,-3955.0,-68.0,-20.0,0.0,-69.19999999999982,0,0,164,0,-3,-4,1
1037.0,7697.0,3.0,5455.0,-20.0,21.0,0.0,-7.899999999999864,0,0,19,3,3,8,0
-1500.0,-2412.0,-5.0,-5924.0,-48.0,-19.0,0.0,-98.99999999999955,0,0,152,0,1,-5,1
578.0,-3491.0,-2.0,-3324.0,43.0,17.0,0.0,51.600000000000136,0,0,-206,-2,-2,-8,1
554.0,423.0,2.0,1145.0,-20.0,-9.0,0.0,-138.8000000000004,0,0,2,1,-2,3,0
357.0,-4503.0,-8.0,-7748.0,-89.0,-66.0,0.0,-203.9000000000001,0,0,154,1,-1,-8,1
39.0,-5265.0,-4.0,-4822.0,-89.0,-28.0,0.0,944.8999999999999,0,0,10,-1,-5,-7,1
-3091.0,-6686.0,-5.0,-5635.0,-28.0,0.0,0.0,-524.1999999999996,0,0,-22,-2,-4,-6,1
547.0,1782.0,-2.0,-2651.0,-1.0,-33.0,0.0,-379.40000000000055,0,0,-83,3,0,0,1
2554.0,-516.0,0.0,212.0,23.0,-13.0,0.0,-370.0000000000002,0,0,8,0,-3,-2,1
2527.0,-8677.0,-4.0,-5747.0,1.0,-30.0,0.0,-357.0999999999999,0,0,-8,1,-5,-14,0
-2093.0,-1368.0,-2.0,-2801.0,-73.0,7.0,0.0,-342.79999999999995,0,0,4,0,-2,-1,1
-608.0,-5053.0,-3.0,-4889.0,-35.0,-21.0,0.0,-118.29999999999973,0,0,-202,-3,-2,-10,1
-1164.0,1891.0,2.0,616.0,-57.0,29.0,0.0,132.99999999999977,0,0,-11,1,-1,2,0
152.0,2052.0,4.0,1692.0,25.0,12.0,0.0,222.00000000000023,0,0,-175,1,-1,3,1
537.0,996.0,1.0,-1276.0,-64.0,46.0,0.0,-419.60000000000036,0,0,9,3,-2,7,0
-4158.0,6744.0,0.0,-652.0,36.0,-32.0,0.0,-195.29999999999973,0,0,9,5,2,13,0
9.0,-251.0,-4.0,-4825.0,-26.0,3.0,0.0,355.8000000000002,0,0,155,-1,-2,-6,1
4545.0,5515.0,3.0,4460.0,88.0,13.0,0.0,-407.1999999999998,0,0,-4,1,-1,9,0
1515.0,291.0,-1.0,-536.0,-72.0,-15.0,0.0,-214.79999999999995,0,0,-3,-1,1,-2,0
-2161.0,1709.0,2.0,1438.0,23.0,22.0,0.0,440.5,0,0,0,0,-1,1,0
-2195.0,-5050.0,-3.0,-3755.0,-36.0,-75.0,0.0,204.9000000000001,0,0,195,1,-6,-6,1
567.0,2227.0,2.0,3053.0,18.0,16.0,0.0,71.0,0,0,-14,1,0,8,1
2012.0,1960.0,-2.0,-1084.0,-42.0,-28.0,0.0,122.20000000000027,0,0,-140,2,-3,5,0
2111.0,7684.0,4.0,4396.0,46.0,63.0,0.0,236.80000000000018,0,0,37,2,2,6,0
-2096.0,-4186.0,-1.0,-3161.0,4.0,-6.0,0.0,44.29999999999973,0,0,-154,-2,-2,-4,0
897.0,-3512.0,-1.0,-2431.0,11.0,16.0,0.0,-72.19999999999936,0,0,3,-1,-2,-11,0
-4172.0,1518.0,1.0,1294.0,-20.0,31.0,0.0,764.3000000000002,0,0,12,-1,0,2,1
3513.0,7833.0,5.0,5924.0,97.0,56.0,0.0,334.19999999999936,0,0,-200,3,1,6,0
2988.0,8892.0,6.0,7809.0,46.0,17.0,0.0,-442.10000000000014,0,0,19,3,2,16,0
1123.0,-3542.0,-3.0,-4445.0,32.0,-7.0,0.0,68.60000000000014,0,0,-78,1,-3,-4,1
385.0,2850.0,1.0,908.0,-24.0,12.0,0.0,145.29999999999973,0,0,3,0,3,5,0
-3993.0,-5469.0,-3.0,-1098.0,-5.0,-24.0,0.0,-306.20000000000005,0,0,113,-2,-3,-3,1
-300.0,2934.0,5.0,4842.0,25.0,14.0,0.0,69.19999999999982,0,0,-3,0,1,5,0
392.0,552.0,0.0,777.0,62.0,-4.0,0.0,-49.900000000000546,0,0,8,-3,0,-6,1
5247.0,3857.0,1.0,2483.0,-54.0,-9.0,0.0,-523.7,0,0,40,-1,0,6,1
-381.0,-3544.0,-4.0,-2622.0,34.0,-12.0,0.0,157.20000000000027,0,0,-5,1,-1,-8,1
-613.0,5061.0,3.0,2863.0,-13.0,19.0,0.0,-244.5999999999999,0,0,-6,1,1,11,0
1302.0,5022.0,0.0,2196.0,68.0,19.0,0.0,-325.9000000000001,0,0,-158,2,0,5,0
-577.0,-3883.0,-3.0,-3337.0,-71.0,1.0,0.0,-85.50000000000045,0,0,12,-3,-3,-1,1
2527.0,4487.0,5.0,6545.0,32.0,1.0,0.0,-46.40000000000009,0,0,5,0,1,10,0
-1965.0,6220.0,3.0,5686.0,54.0,13.0,0.0,82.40000000000009,0,0,2,5,2,8,0
536.0,6826.0,5.0,7154.0,67.0,58.0,0.0,38.69999999999982,0,0,2,2,-2,5,0
1780.0,981.0,1.0,2072.0,19.0,56.0,0.0,438.3000000000002,0,0,1,1,-4,-4,1
119.0,7259.0,5.0,5295.0,17.0,30.0,0.0,-385.39999999999986,0,0,-1,4,1,14,0
-463.0,-3353.0,-3.0,-5149.0,-37.0,-17.0,0.0,464.4000000000001,0,0,-4,-2,-1,0,1
-3711.0,-3391.0,1.0,-286.0,-79.0,-22.0,0.0,371.9000000000001,0,0,-76,-1,-4,1,0
-275.0,-2808.0,-2.0,-2602.0,-65.0,-16.0,0.0,155.19999999999982,0,0,2,0,-1,-6,1
-237.0,-1437.0,0.0,9.0,-23.0,24.0,0.0,-273.2999999999993,0,0,17,1,-1,0,0
-4797.0,-5603.0,-4.0,-4366.0,-75.0,-24.0,0.0,-1.4000000000005457,0,0,1,-3,-2,-6,1
1502.0,-815.0,-1.0,-1125.0,5.0,-12.0,0.0,-273.5000000000002,0,0,-4,2,-2,1,1
-5160.0,-7984.0,-8.0,-9325.0,-71.0,-58.0,0.0,-79.5,0,0,-2,-1,-2,-3,1
-1899.0,-5904.0,-5.0,-6519.0,9.0,-68.0,0.0,-12.099999999999909,0,0,-1,-3,-4,-9,1
-324.0,5391.0,3.0,3556.0,53.0,67.0,0.0,-36.30000000000018,0,0,-98,3,2,8,0
-681.0,-2241.0,-1.0,-60.0,-7.0,-37.0,0.0,128.5,0,0,-136,-3,0,3,1
1729.0,-295.0,-1.0,-627.0,5.0,-22.0,0.0,-381.5999999999999,0,0,-93,0,-2,-1,1
-1624.0,-3631.0,-3.0,-3765.0,23.0,-13.0,0.0,405.2999999999997,0,0,-12,-4,-2,-7,1
775.0,329.0,-1.0,-784.0,55.0,-69.0,0.0,-103.10000000000014,0,0,0,-4,-1,-1,0
-1596.0,-5392.0,-2.0,-3269.0,-61.0,-20.0,0.0,169.10000000000014,0,0,-57,-2,-1,-6,1
1439.0,1357.0,1.0,1637.0,26.0,28.0,0.0,46.5,0,0,29,-1,-3,-4,0
3175.0,4495.0,2.0,224.0,79.0,-1.0,0.0,-116.60000000000014,0,0,-103,2,0,1,0
-3008.0,-2748.0,-2.0,-2047.0,-16.0,-71.0,0.0,-743.3999999999999,0,0,-30,1,1,-3,0
24.0,-4231.0,-3.0,-3905.0,27.0,-22.0,0.0,389.20000000000005,0,0,64,-3,-2,-8,1
-4031.0,-750.0,5.0,3724.0,0.0,-1.0,0.0,-71.89999999999964,0,0,-9,2,-1,0,0
-1450.0,-2283.0,-1.0,-1481.0,-40.0,-25.0,0.0,-365.60000000000014,0,0,22,-2,-4,3,1
